clip_id,path,label,category,subject,original,original_present,dataset,split
3c75c3e05bd7e7ac,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dptbnjnkdg.mp4,fake,FAKE,kkzsnmrkqk,kkzsnmrkqk.mp4,False,dfdc,val
9bffc43e1ed3ed2f,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dptrzdvwpg.mp4,fake,FAKE,iiomvouemm,iiomvouemm.mp4,False,dfdc,train
98b348524f6da20a,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dqnyszdong.mp4,fake,FAKE,qeumxirsme,qeumxirsme.mp4,False,dfdc,train
8d219adeadc84914,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dqppxmoqdl.mp4,fake,FAKE,zrkinjhsuq,zrkinjhsuq.mp4,False,dfdc,train
46063b6629811f5a,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dqqtjcryjv.mp4,fake,FAKE,iyefnuagav,iyefnuagav.mp4,False,dfdc,train
6b34bc7b82a3e571,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dqswpjoepo.mp4,fake,FAKE,kydlpqfrvv,kydlpqfrvv.mp4,False,dfdc,train
fb424a8cb62517ab,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dqzreruvje.mp4,fake,FAKE,rlldzrnmdn,rlldzrnmdn.mp4,False,dfdc,val
df075300465a9e08,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\drcyabprvt.mp4,real,REAL,drcyabprvt,,True,dfdc,train
c7bcef524cb36c41,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\drgjzlxzxj.mp4,fake,FAKE,yagllixjvh,yagllixjvh.mp4,False,dfdc,test
43e2c4a09cb4baeb,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\drsakwyvqv.mp4,fake,FAKE,jomvcqqars,jomvcqqars.mp4,False,dfdc,train
092bd6beca665521,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\drtbksnpol.mp4,fake,FAKE,dzyuwjkjui,dzyuwjkjui.mp4,True,dfdc,train
48409e3c22ae9a81,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dsdoseflas.mp4,fake,FAKE,dzyuwjkjui,dzyuwjkjui.mp4,True,dfdc,train
3467073a6e8bf117,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dsgpbgsrdm.mp4,fake,FAKE,nlerwupaqr,nlerwupaqr.mp4,False,dfdc,train
d178cae8afcabf10,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dsjbknkujw.mp4,real,REAL,dsjbknkujw,,True,dfdc,val
c5a195b4cfd4e928,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dsndhujjjb.mp4,fake,FAKE,ohnonevlro,ohnonevlro.mp4,False,dfdc,train
68050b573ad15778,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dtbpmdqvao.mp4,fake,FAKE,gjypopglvi,gjypopglvi.mp4,False,dfdc,train
f214aabc61906ade,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dtocdfbwca.mp4,fake,FAKE,dakiztgtnw,dakiztgtnw.mp4,True,dfdc,train
2375e391d6e9fa1e,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dubiroskqn.mp4,fake,FAKE,gzyzdcbuuv,gzyzdcbuuv.mp4,False,dfdc,train
ea0fcc558e87beca,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dulanfulol.mp4,fake,FAKE,iieoqptzec,iieoqptzec.mp4,False,dfdc,train
cbfad162d80ad1bf,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\duvyaxbzvp.mp4,fake,FAKE,fgfyrfyqay,fgfyrfyqay.mp4,False,dfdc,train
2a60d193cb1da635,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\duycddgtrl.mp4,real,REAL,duycddgtrl,,True,dfdc,train
4387264558a52b12,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\duzuusuajr.mp4,fake,FAKE,fgfyrfyqay,fgfyrfyqay.mp4,False,dfdc,train
5bda3e95d1012a19,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dvakowbgbt.mp4,fake,FAKE,slwkmefgde,slwkmefgde.mp4,False,dfdc,val
610097d8316c82be,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dvumqqhoac.mp4,fake,FAKE,kuelhabsmz,kuelhabsmz.mp4,False,dfdc,train
9550cc045e1f7785,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dwediigjit.mp4,fake,FAKE,tmdformfqp,tmdformfqp.mp4,False,dfdc,test
acdd74d9a35e452b,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dxbqjxrhin.mp4,real,REAL,dxbqjxrhin,,True,dfdc,val
99cfb77953eab814,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dxuliowugt.mp4,fake,FAKE,imzqmbfugn,imzqmbfugn.mp4,False,dfdc,train
0d4a371ed3ef9333,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dxuplhwvig.mp4,fake,FAKE,yoavqsqobz,yoavqsqobz.mp4,False,dfdc,test
3faf43b2b09694aa,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dzieklokdr.mp4,fake,FAKE,pylnolwenx,pylnolwenx.mp4,False,dfdc,test
9465981c7b119199,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dzqwgqewhu.mp4,fake,FAKE,xwcggrygwl,xwcggrygwl.mp4,False,dfdc,train
e638722212848600,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dzvyfiarrq.mp4,fake,FAKE,bgwmmujlmc,bgwmmujlmc.mp4,True,dfdc,train
d4cb6a4d5da212cf,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dzwkmcwkwl.mp4,fake,FAKE,pqvypayzrp,pqvypayzrp.mp4,False,dfdc,test
982df64185312e66,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\dzyuwjkjui.mp4,real,REAL,dzyuwjkjui,,True,dfdc,train
2e22186425eda902,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eahlqmfvtj.mp4,fake,FAKE,lyvlnqduqg,lyvlnqduqg.mp4,False,dfdc,train
2b99388935b2ade0,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eajlrktemq.mp4,fake,FAKE,yjlsxqoauz,yjlsxqoauz.mp4,False,dfdc,val
396bff279b3b243f,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ebchwmwayp.mp4,fake,FAKE,ehccixxzoe,ehccixxzoe.mp4,True,dfdc,train
b74d401e876e7ab3,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ebebgmtlcu.mp4,fake,FAKE,iufotyxgzb,iufotyxgzb.mp4,False,dfdc,train
cf6a671e55f0e79c,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ebeknhudxq.mp4,fake,FAKE,fysyrqfguw,fysyrqfguw.mp4,False,dfdc,train
d74714fd9d2d36db,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ebkzwjgjhq.mp4,fake,FAKE,kgbkktcjxf,kgbkktcjxf.mp4,False,dfdc,train
f5a9a8299e9b1244,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ebywfrmhtd.mp4,fake,FAKE,grnycmbdfu,grnycmbdfu.mp4,False,dfdc,train
153f1acd9619e4fb,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eckvhdusax.mp4,real,REAL,eckvhdusax,,True,dfdc,train
dfbd138966f8deea,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ecnihjlfyt.mp4,fake,FAKE,kysxawkest,kysxawkest.mp4,False,dfdc,train
4155f32c9911885b,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ecujsjhscd.mp4,real,REAL,ecujsjhscd,,True,dfdc,train
8f89aa7e68c2a35c,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ecuvtoltue.mp4,fake,FAKE,xngpzquyhs,xngpzquyhs.mp4,False,dfdc,train
512f19429f13211e,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ecwaxgutkc.mp4,fake,FAKE,itmwoyxbas,itmwoyxbas.mp4,False,dfdc,train
72ca0e0805ac26e7,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eczrseixwq.mp4,fake,FAKE,iieoqptzec,iieoqptzec.mp4,False,dfdc,train
0fef8feda7670778,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\edyncaijwx.mp4,real,REAL,edyncaijwx,,True,dfdc,train
876d9accc206a0e1,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eebrkicpry.mp4,fake,FAKE,rjlgchzmfv,rjlgchzmfv.mp4,False,dfdc,test
91092ddd183bb29a,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eebserckhh.mp4,fake,FAKE,qzklcjjxdq,qzklcjjxdq.mp4,False,dfdc,train
f7500bcb4ccd6989,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eejswgycjc.mp4,fake,FAKE,qzklcjjxdq,qzklcjjxdq.mp4,False,dfdc,train
81b1c367313d2f46,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eekozbeafq.mp4,fake,FAKE,olakcrnuro,olakcrnuro.mp4,False,dfdc,test
77b993076d94e91a,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eepezmygaq.mp4,fake,FAKE,abarnvbtwb,abarnvbtwb.mp4,True,dfdc,train
a87d5b6d9dd75ee6,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eeyhxisdfh.mp4,fake,FAKE,lyvlnqduqg,lyvlnqduqg.mp4,False,dfdc,train
deaef09ea8dbc8ac,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\efdyrflcpg.mp4,fake,FAKE,xngpzquyhs,xngpzquyhs.mp4,False,dfdc,train
834395c8d05ab286,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\efwfxwwlbw.mp4,real,REAL,efwfxwwlbw,,True,dfdc,train
a22562211702c944,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\egbbcxcuqy.mp4,fake,FAKE,hqtepxaeqx,hqtepxaeqx.mp4,False,dfdc,train
725951de90d4fc51,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eggbjzxnmg.mp4,real,REAL,eggbjzxnmg,,True,dfdc,test
68b4af60fc09f306,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\egghxjjmfg.mp4,real,REAL,egghxjjmfg,,True,dfdc,train
0dd092632b0d00d0,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehbnclaukr.mp4,fake,FAKE,gipbyjfxfp,gipbyjfxfp.mp4,False,dfdc,train
c5e52e48489d0d07,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehccixxzoe.mp4,real,REAL,ehccixxzoe,,True,dfdc,train
4e8b33a9dc17b635,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehdkmxgtxh.mp4,fake,FAKE,bejhvclboh,bejhvclboh.mp4,True,dfdc,train
2f984615fb27ce6e,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehevsxtecd.mp4,fake,FAKE,nzquxipbye,nzquxipbye.mp4,False,dfdc,train
70cc71c45a86ac50,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehfiekigla.mp4,fake,FAKE,avmjormvsx,avmjormvsx.mp4,True,dfdc,train
0262586b18afa6eb,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehieahnhte.mp4,fake,FAKE,sasoxcqisz,sasoxcqisz.mp4,False,dfdc,val
0469ca97a8e0f27d,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ehtdtkmmli.mp4,real,REAL,ehtdtkmmli,,True,dfdc,train
a1d039350616e79d,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eiriyukqqy.mp4,fake,FAKE,ixuouyigxa,ixuouyigxa.mp4,False,dfdc,val
f9aa8fb5063367f9,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eivxffliio.mp4,fake,FAKE,joeifeskbs,joeifeskbs.mp4,False,dfdc,val
cd56a36ad257ee46,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eiwopxzjfn.mp4,fake,FAKE,xzvrgckqkz,xzvrgckqkz.mp4,False,dfdc,train
16098e35250e2838,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eixwxvxbbn.mp4,fake,FAKE,ywvlvpvroj,ywvlvpvroj.mp4,False,dfdc,train
a63145e63dd7c1b5,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ejkqesyvam.mp4,fake,FAKE,jwcsqxzdlv,jwcsqxzdlv.mp4,False,dfdc,val
8d0022803cad50e8,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ekcrtigpab.mp4,real,REAL,ekcrtigpab,,True,dfdc,train
e9d7c88a30722f10,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ekhacizpah.mp4,fake,FAKE,egghxjjmfg,egghxjjmfg.mp4,True,dfdc,train
1a50520b831853ea,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ekkdjkirzq.mp4,fake,FAKE,tivkmbqgwp,tivkmbqgwp.mp4,False,dfdc,val
71fc79606fd9b2c6,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\elginszwtk.mp4,fake,FAKE,gipbyjfxfp,gipbyjfxfp.mp4,False,dfdc,train
1ae27d0022f5d321,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ellavthztb.mp4,real,REAL,ellavthztb,,True,dfdc,train
fd1456c63b596bbf,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\elvvackpjh.mp4,fake,FAKE,qhkqqfznrg,qhkqqfznrg.mp4,False,dfdc,train
f5c7165f381ba70d,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\emaalmsonj.mp4,fake,FAKE,dzyuwjkjui,dzyuwjkjui.mp4,True,dfdc,train
d93cc668b1a5252b,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\emfbhytfhc.mp4,fake,FAKE,cprhtltsjp,cprhtltsjp.mp4,True,dfdc,train
4d4a14eed57a1667,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\emgjphonqb.mp4,fake,FAKE,ybjrqnqnno,ybjrqnqnno.mp4,False,dfdc,train
7a0ab1eea6a73897,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\ensyyivobf.mp4,fake,FAKE,lulmevqtla,lulmevqtla.mp4,False,dfdc,train
f2e5a5d09a8f9975,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eoewqcpbgt.mp4,fake,FAKE,gbqrgajyca,gbqrgajyca.mp4,False,dfdc,train
813f9651ab12cf53,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eprybmbpba.mp4,fake,FAKE,kuelhabsmz,kuelhabsmz.mp4,False,dfdc,train
e78156c7f9cc5611,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\epymyyiblu.mp4,fake,FAKE,svcnlasmeh,svcnlasmeh.mp4,False,dfdc,train
1787fb5f80527e3f,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eqjscdagiv.mp4,fake,FAKE,dbnygxtwek,dbnygxtwek.mp4,True,dfdc,train
02b5663703548faa,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eqnoqyfquo.mp4,real,REAL,eqnoqyfquo,,True,dfdc,test
4b9bd0c1472b8c17,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eqvuznuwsa.mp4,fake,FAKE,cmbzllswnl,cmbzllswnl.mp4,True,dfdc,train
b79e70a26f137fee,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\erlvuvjsjf.mp4,real,REAL,erlvuvjsjf,,True,dfdc,train
b036ccfba4202d67,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\erqgqacbqe.mp4,fake,FAKE,nvpluswotp,nvpluswotp.mp4,False,dfdc,train
dbad6e409d39cdd2,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\errocgcham.mp4,fake,FAKE,grnycmbdfu,grnycmbdfu.mp4,False,dfdc,train
8e7d0b020547f8d1,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\esckbnkkvb.mp4,fake,FAKE,gdfyzwykty,gdfyzwykty.mp4,False,dfdc,train
a0d10b5fd53def7f,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\esgftaficx.mp4,fake,FAKE,rrcsuwgpnd,rrcsuwgpnd.mp4,False,dfdc,train
03cfbaccbc881fee,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\esnntzzajv.mp4,fake,FAKE,ybetenmsye,ybetenmsye.mp4,False,dfdc,test
16bc01ef913d4014,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\esxrvsgpvb.mp4,fake,FAKE,gomwfvijiv,gomwfvijiv.mp4,False,dfdc,test
aee22b7469af9665,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\esyhwdfnxs.mp4,fake,FAKE,qeumxirsme,qeumxirsme.mp4,False,dfdc,train
b74ecfe96e6b750e,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\esyrimvzsa.mp4,fake,FAKE,qzklcjjxdq,qzklcjjxdq.mp4,False,dfdc,train
340ab3111d03665f,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\etdcqxabww.mp4,fake,FAKE,gipbyjfxfp,gipbyjfxfp.mp4,False,dfdc,train
e5e0566fe4bc1001,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\etejaapnxh.mp4,fake,FAKE,wtreibcmgm,wtreibcmgm.mp4,False,dfdc,test
b530777b86b11b3b,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\etmcruaihe.mp4,fake,FAKE,afoovlsmtx,afoovlsmtx.mp4,True,dfdc,train
ca2031da9831e313,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\etohcvnzbj.mp4,fake,FAKE,bdnaqemxmr,bdnaqemxmr.mp4,True,dfdc,train
6a9270c8c7035acf,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eudeqjhdfd.mp4,real,REAL,eudeqjhdfd,,True,dfdc,train
e3de1be31661a41e,data\raw\DFDC_data\deepfake-detection-challenge\train_sample_videos\eukvucdetx.mp4,fake,FAKE,gjypopglvi,gjypopglvi.mp4,False,dfdc,train
